Data,Piso,Posição,Observação
3/28/2025,5.0,3644.0,Deslacrado
3/28/2025,5.0,3638.0,Deslacrado
3/28/2025,5.0,3633.0,Deslacrado
3/28/2025,5.0,3634.0,Deslacrado
3/28/2025,5.0,3635.0,Deslacrado
3/28/2025,5.0,3636.0,Deslacrado
3/28/2025,6.0,4203.0,Deslacrado 2 mouse
3/28/2025,6.0,4185.0,Deslacrado
3/28/2025,6.0,4187.0,Deslacrado
3/28/2025,6.0,4193.0,Deslacrado
3/28/2025,6.0,4161.0,Mouse na frente
3/28/2025,6.0,4153.0,Deslacrado
3/28/2025,6.0,4236.0,Deslacrado
3/28/2025,6.0,4238.0,Deslacrado e intelbras na frente
3/28/2025,6.0,4239.0,Deslacrado
3/28/2025,6.0,4255.0,Deslacrado
3/28/2025,6.0,4129.0,Deslacrado
3/28/2025,6.0,4067.0,Deslacrado
3/28/2025,6.0,4065.0,Deslacrado
3/28/2025,6.0,4064.0,Deslacrado e 2 mouse
3/28/2025,6.0,4063.0,Deslacrado e intelbras na frente
3/28/2025,6.0,4059.0,Deslacrado e intelbras na frente
4/2/2025,2.0,6583.0,Deslacrado
4/2/2025,2.0,6587.0,Deslacrado
4/2/2025,2.0,6597.0,Deslacrado
4/2/2025,2.0,6601.0,Deslacrado
4/2/2025,2.0,6619.0,Monitor não liga
4/2/2025,2.0,6632.0,Deslacrado
4/2/2025,2.0,6630.0,Deslacrado
4/2/2025,2.0,6629.0,Deslacrado
4/2/2025,2.0,6628.0,Deslacrado
4/2/2025,2.0,6634.0,Deslacrado
4/2/2025,2.0,6633.0,Deslacrado
4/2/2025,2.0,6635.0,Deslacrado
4/2/2025,2.0,6636.0,Deslacrado
4/2/2025,2.0,6647.0,Deslacrado
4/2/2025,2.0,6646.0,Deslacrado
4/2/2025,2.0,6666.0,Deslacrado
4/2/2025,2.0,6667.0,Deslacrado
4/2/2025,2.0,6668.0,Deslacrado
4/2/2025,2.0,6868.0,Deslacrado
4/2/2025,2.0,6805.0,Deslacrado
4/2/2025,2.0,6810.0,Deslacrado
4/2/2025,2.0,6808.0,Deslacrado
4/2/2025,3.0,1381.0,Deslacrado
4/2/2025,3.0,1382.0,Deslacrado
4/2/2025,3.0,1383.0,Deslacrado
4/2/2025,3.0,1383.0,Deslacrado
4/2/2025,3.0,1384.0,Deslacrado
4/2/2025,3.0,1386.0,Deslacrado
4/2/2025,3.0,1378.0,Deslacrado
4/2/2025,3.0,1377.0,Deslacrado
4/2/2025,3.0,1376.0,Deslacrado e ramal não liga
4/2/2025,3.0,1257.0,Deslacrado
4/2/2025,3.0,1256.0,Deslacrado
4/2/2025,3.0,1252.0,Deslacrado
4/2/2025,3.0,1398.0,Deslacrado
4/2/2025,3.0,1399.0,Deslacrado
4/2/2025,3.0,1392.0,Deslacrado
4/2/2025,3.0,1391.0,Deslacrado USB conectado na frente
4/2/2025,3.0,1388.0,Deslacrado
4/2/2025,3.0,1282.0,Deslacrado
4/2/2025,3.0,1281.0,Dois mouse na pa
4/2/2025,3.0,1279.0,Deslacrado
4/2/2025,3.0,1278.0,Deslacrado
4/2/2025,3.0,1278.0,Deslacrado
4/2/2025,3.0,1273.0,Deslacrado
4/2/2025,3.0,1273.0,Deslacrado
4/2/2025,3.0,1274.0,Deslacrado
4/2/2025,3.0,251.0,Deslacrado
4/2/2025,3.0,249.0,Deslacrado
4/2/2025,3.0,245.0,Deslacrado
4/2/2025,3.0,243.0,Deslacrado
4/2/2025,3.0,241.0,Deslacrado
4/2/2025,3.0,240.0,Deslacrado
4/2/2025,3.0,263.0,Deslacrado
4/2/2025,3.0,231.0,Deslacrado
4/2/2025,3.0,230.0,Deslacrado
4/2/2025,3.0,242.0,Deslacrado
4/2/2025,3.0,241.0,Deslacrado
4/2/2025,3.0,229.0,Deslacrado
4/2/2025,3.0,228.0,Deslacrado
4/2/2025,3.0,1361.0,Deslacrado
4/2/2025,3.0,1364.0,Máquina com erro no HD
4/2/2025,3.0,1365.0,Máquina não liga
4/2/2025,3.0,1366.0,Deslacrado
4/2/2025,3.0,1367.0,Deslacrado
4/2/2025,3.0,1374.0,Deslacrado
4/2/2025,3.0,1372.0,Deslacrado
4/2/2025,3.0,1371.0,Deslacrado
4/2/2025,3.0,1370.0,Deslacrado
4/2/2025,3.0,1368.0,Deslacrado
4/2/2025,3.0,1237.0,Deslacrado
4/2/2025,3.0,1236.0,Deslacrado
4/2/2025,3.0,1234.0,Deslacrado
4/2/2025,3.0,1232.0,Deslacrado
4/2/2025,3.0,1227.0,Deslacrado
4/2/2025,3.0,1228.0,Deslacrado
4/2/2025,3.0,1353.0,Deslacrado
4/2/2025,3.0,1353.0,Deslacrado
4/2/2025,3.0,1358.0,Máquina com tela azul
4/2/2025,3.0,1581.0,Deslacrado
4/2/2025,3.0,1580.0,Deslacrado
4/2/2025,3.0,1599.0,Deslacrado
4/2/2025,3.0,1592.0,Deslacrado
4/2/2025,3.0,1597.0,Deslacrado
4/2/2025,4.0,2130.0,Deslacrado e sem Internet
4/2/2025,4.0,2128.0,Deslacrado
4/2/2025,4.0,2127.0,Deslacrado
4/2/2025,4.0,2145.0,Deslacrado
4/2/2025,4.0,2006.0,Deslacrado
4/2/2025,4.0,2145.0,Deslacrado
4/2/2025,4.0,2146.0,Deslacrado
4/2/2025,4.0,2152.0,Deslacrado
4/2/2025,4.0,2278.0,Deslacrado
4/2/2025,4.0,2270.0,Deslacrado
4/2/2025,4.0,2277.0,Deslacrado
4/2/2025,4.0,2295.0,Deslacrado
4/2/2025,4.0,2296.0,Deslacrado
4/2/2025,4.0,2294.0,Deslacrado
4/2/2025,4.0,2248.0,Deslacrado
4/2/2025,4.0,2247.0,Deslacrado
4/2/2025,4.0,2252.0,Deslacrado
4/2/2025,4.0,2245.0,Deslacrado
4/2/2025,4.0,2244.0,Deslacrado
4/2/2025,4.0,2223.0,Deslacrado
4/2/2025,4.0,2222.0,Deslacrado
4/2/2025,4.0,2221.0,Deslacrado
4/2/2025,4.0,2472.0,Deslacrado
4/2/2025,4.0,2471.0,Deslacrado
4/2/2025,4.0,2470.0,Deslacrado
4/2/2025,4.0,2476.0,Deslacrado
4/2/2025,4.0,2475.0,Deslacrado
4/2/2025,4.0,2474.0,Deslacrado
4/2/2025,4.0,2473.0,Deslacrado
4/2/2025,4.0,2487.0,Deslacrado
4/2/2025,4.0,2486.0,Deslacrado
4/2/2025,4.0,2559.0,Deslacrado
4/2/2025,4.0,2559.0,Deslacrado
4/2/2025,4.0,2639.0,Deslacrado
4/2/2025,4.0,2642.0,Deslacrado
4/2/2025,5.0,3097.0,Deslacrado
4/2/2025,5.0,3096.0,Deslacrado
4/2/2025,5.0,3085.0,Deslacrado
4/2/2025,5.0,3084.0,Deslacrado
4/2/2025,5.0,3073.0,Deslacrado
4/2/2025,5.0,3070.0,Deslacrado
4/2/2025,5.0,3077.0,Deslacrado
4/2/2025,5.0,3355.0,Deslacrado
4/2/2025,5.0,3357.0,Deslacrado
4/2/2025,5.0,3382.0,Deslacrado
4/2/2025,5.0,3075.0,Deslacrado
4/2/2025,5.0,3070.0,Deslacrado
4/2/2025,5.0,3068.0,Deslacrado
4/2/2025,5.0,3066.0,Deslacrado
4/2/2025,5.0,3040.0,Deslacrado
4/2/2025,5.0,3033.0,Deslacrado
4/2/2025,5.0,3032.0,Deslacrado
4/2/2025,5.0,3028.0,Deslacrado
4/2/2025,5.0,3029.0,Deslacrado
4/2/2025,5.0,3030.0,Deslacrado
4/2/2025,5.0,3031.0,Deslacrado
4/2/2025,5.0,3026.0,Deslacrado
4/2/2025,5.0,3019.0,Deslacrado
4/2/2025,5.0,3018.0,Deslacrado
4/2/2025,5.0,3023.0,Deslacrado
4/2/2025,5.0,3016.0,Deslacrado
4/2/2025,5.0,3301.0,Deslacrado
4/2/2025,5.0,3303.0,Deslacrado
4/2/2025,5.0,3304.0,Deslacrado
4/2/2025,5.0,3310.0,Deslacrado
4/2/2025,5.0,3317.0,Deslacrado
4/2/2025,5.0,3323.0,Deslacrado
4/2/2025,5.0,3318.0,Deslacrado
4/2/2025,5.0,3324.0,Deslacrado
4/2/2025,5.0,3321.0,Deslacrado
4/2/2025,5.0,3327.0,Deslacrado
4/2/2025,5.0,3333.0,Deslacrado
4/2/2025,5.0,3364.0,Deslacrado
4/2/2025,5.0,3365.0,Deslacrado
4/2/2025,5.0,3378.0,Deslacrado
4/2/2025,5.0,3373.0,Deslacrado
4/2/2025,5.0,3380.0,Deslacrado
4/2/2025,5.0,3374.0,Deslacrado
4/2/2025,5.0,3156.0,Deslacrado
4/2/2025,5.0,3199.0,Deslacrado
4/2/2025,5.0,3230.0,Deslacrado
4/2/2025,5.0,3140.0,Deslacrado
4/2/2025,5.0,3628.0,Deslacrado
4/2/2025,6.0,4715.0,Deslacrado
4/2/2025,6.0,4800.0,Deslacrado
4/2/2025,6.0,4838.0,Deslacrado
4/2/2025,6.0,4819.0,Deslacrado
4/2/2025,6.0,4232.0,Deslacrado
4/2/2025,6.0,4478.0,Deslacrado
4/2/2025,6.0,4389.0,Deslacrado
4/2/2025,6.0,4456.0,Deslacrado
4/2/2025,6.0,4476.0,Deslacrado
4/2/2025,6.0,4135.0,Deslacrado
4/2/2025,6.0,4134.0,Deslacrado
4/2/2025,6.0,4133.0,Deslacrado
4/2/2025,6.0,4131.0,Deslacrado
4/2/2025,6.0,2126.0,Deslacrado
4/2/2025,6.0,4125.0,Deslacrado
4/2/2025,6.0,4058.0,Deslacrado
4/2/2025,6.0,4051.0,Deslacrado
4/2/2025,6.0,4067.0,Deslacrado
4/2/2025,6.0,4478.0,Deslacrado
4/2/2025,6.0,4465.0,Deslacrado
4/2/2025,6.0,4131.0,Deslacrado
4/2/2025,6.0,4480.0,Deslacrado
4/2/2025,6.0,4489.0,Deslacrado
4/2/2025,6.0,4460.0,Deslacrado
4/2/2025,6.0,4126.0,Deslacrado
4/2/2025,6.0,4332.0,Deslacrado
4/2/2025,6.0,4487.0,Deslacrado
4/2/2025,6.0,4232.0,Deslacrado
4/2/2025,6.0,4302.0,Deslacrado
4/2/2025,6.0,4754.0,Deslacrado
4/2/2025,6.0,4735.0,Deslacrado
4/2/2025,6.0,4462.0,Deslacrado
4/2/2025,6.0,4726.0,Deslacrado
4/2/2025,6.0,4258.0,Deslacrado
4/2/2025,6.0,4715.0,Deslacrado
4/2/2025,6.0,4800.0,Deslacrado
4/2/2025,6.0,4838.0,Deslacrado
4/2/2025,6.0,4300.0,Deslacrado
4/2/2025,6.0,4310.0,Deslacrado
4/2/2025,6.0,4819.0,Deslacrado
4/2/2025,6.0,4650.0,Deslacrado
4/2/2025,6.0,4389.0,Deslacrado
4/4/2025,2.0,6944.0,Deslacrado
4/4/2025,2.0,6932.0,Deslacrado e Avaya desconfigurado
4/4/2025,2.0,6887.0,Deslacrado
4/4/2025,2.0,6840.0,Deslacrado
4/4/2025,2.0,6728.0,Deslacrado
4/4/2025,2.0,6734.0,Deslacrado
4/4/2025,2.0,6667.0,Deslacrado
4/4/2025,2.0,6668.0,Sem cabo his
4/4/2025,2.0,6669.0,Sem cabo his
4/4/2025,2.0,6656.0,Sem cabo his
4/4/2025,2.0,6658.0,Deslacrado
4/4/2025,2.0,6651.0,Deslacrado
4/4/2025,2.0,6651.0,Deslacrado
4/4/2025,2.0,6630.0,Deslacrado
4/4/2025,2.0,6636.0,Deslacrado
4/4/2025,2.0,6635.0,Deslacrado
4/4/2025,2.0,6647.0,Deslacrado
4/4/2025,2.0,6646.0,Deslacrado
4/4/2025,3.0,1604.0,Deslacrado
4/4/2025,3.0,1582.0,Deslacrado
4/4/2025,3.0,1585.0,Deslacrado
4/4/2025,3.0,1599.0,Deslacrado
4/4/2025,3.0,1591.0,Deslacrado
4/4/2025,3.0,1592.0,Deslacrado
4/4/2025,3.0,1597.0,Deslacrado
4/4/2025,3.0,1672.0,Deslacrado
4/4/2025,3.0,1673.0,Deslacrado
4/4/2025,3.0,1640.0,Deslacrado
4/4/2025,3.0,1677.0,Deslacrado
4/4/2025,3.0,1659.0,Deslacrado
4/4/2025,3.0,1651.0,Deslacrado
4/4/2025,3.0,1655.0,Deslacrado
4/4/2025,3.0,1654.0,Deslacrado
4/4/2025,3.0,1368.0,Deslacrado
4/4/2025,3.0,1371.0,Deslacrado
4/4/2025,3.0,1372.0,Deslacrado
4/4/2025,3.0,1367.0,Deslacrado
4/4/2025,3.0,1366.0,Deslacrado
4/4/2025,3.0,1364.0,Deslacrado
4/4/2025,3.0,1359.0,HD com erro
4/4/2025,3.0,1360.0,HD com erro
4/4/2025,3.0,1237.0,Deslacrado
4/4/2025,3.0,1230.0,Deslacrado
4/4/2025,3.0,1236.0,Deslacrado
4/4/2025,3.0,1232.0,HD
4/4/2025,3.0,1232.0,HD com erro
4/4/2025,3.0,1227.0,Deslacrado
4/4/2025,3.0,1228.0,Deslacrado
4/4/2025,3.0,1229.0,Deslacrado
4/4/2025,3.0,1325.0,HD Com. Erro
4/4/2025,3.0,1326.0,HD Com. Erro
4/4/2025,3.0,1375.0,Deslacrado
4/4/2025,3.0,1382.0,Deslacrado
4/4/2025,3.0,1377.0,Deslacrado
4/4/2025,3.0,1384.0,Deslacrado
4/4/2025,3.0,1378.0,Deslacrado
4/4/2025,3.0,1380.0,Ramal sem internet
4/4/2025,3.0,1243.0,Deslacrado
4/4/2025,3.0,1242.0,Deslacrado
4/4/2025,3.0,1241.0,Deslacrado
4/4/2025,3.0,1245.0,Deslacrado
4/4/2025,3.0,1251.0,Deslacrado
4/4/2025,3.0,1250.0,Deslacrado
4/4/2025,3.0,1249.0,Deslacrado
4/4/2025,3.0,1256.0,Deslacrado
4/4/2025,3.0,1257.0,Deslacrado
4/4/2025,3.0,1288.0,Deslacrado
4/4/2025,3.0,1396.0,Deslacrado
4/4/2025,3.0,1389.0,Deslacrado
4/4/2025,3.0,1398.0,Deslacrado
4/4/2025,3.0,1391.0,Deslacrado
4/4/2025,3.0,1270.0,Deslacrado
4/4/2025,3.0,1269.0,Deslacrado
4/4/2025,3.0,1261.0,Deslacrado
4/4/2025,3.0,1402.0,Deslacrado
4/4/2025,3.0,1403.0,Deslacrado
4/4/2025,3.0,1410.0,Deslacrado
4/4/2025,3.0,1404.0,Deslacrado
4/4/2025,3.0,1405.0,Deslacrado
4/4/2025,3.0,1412.0,Calha levantada
4/4/2025,3.0,1414.0,Deslacrado
4/4/2025,3.0,1278.0,Deslacrado
4/4/2025,3.0,1279.0,Deslacrado
4/4/2025,3.0,1282.0,Deslacrado
4/4/2025,3.0,1228.0,Deslacrado
4/4/2025,3.0,1221.0,Deslacrado
4/4/2025,3.0,1227.0,Deslacrado
4/4/2025,3.0,1219.0,Deslacrado
4/4/2025,3.0,1218.0,Deslacrado
4/4/2025,3.0,1231.0,Deslacrado
4/4/2025,3.0,1238.0,Deslacrado
4/4/2025,3.0,1234.0,Deslacrado
4/4/2025,3.0,1286.0,Deslacrado
4/4/2025,3.0,1291.0,Deslacrado
4/4/2025,3.0,1292.0,Deslacrado
4/4/2025,3.0,1293.0,Deslacrado
4/4/2025,3.0,1298.0,USB  na porta da frente
4/4/2025,3.0,1299.0,USB  na porta da frente
4/4/2025,3.0,1301.0,USB  na porta da frente
4/4/2025,3.0,1303.0,USB  na porta da frente
4/4/2025,3.0,1448.0,Deslacrado
4/4/2025,3.0,1447.0,Deslacrado
4/4/2025,3.0,1446.0,Deslacrado
4/4/2025,3.0,1312.0,Deslacrado
4/4/2025,3.0,1311.0,Deslacrado
4/4/2025,3.0,1310.0,Deslacrado
4/4/2025,3.0,1309.0,Deslacrado
4/4/2025,3.0,1314.0,Deslacrado
4/4/2025,3.0,1460.0,Deslacrado
4/4/2025,3.0,1468.0,Deslacrado
4/4/2025,3.0,1469.0,Deslacrado
4/4/2025,5.0,3256.0,USB porta da frente
4/4/2025,5.0,3242.0,USB porta da frente
4/4/2025,5.0,3191.0,Deslacrado
4/4/2025,5.0,3139.0,Deslacrado
4/4/2025,5.0,3141.0,Deslacrado
4/4/2025,5.0,3073.0,USB n porta da frente
4/4/2025,5.0,3073.0,USB n porta da frente
4/4/2025,5.0,3069.0,USB n porta da frente
4/4/2025,5.0,3051.0,USB porta da frente
4/4/2025,5.0,3069.0,Deslacrado
4/4/2025,5.0,3067.0,Deslacrado
4/4/2025,5.0,3066.0,Deslacrado
4/4/2025,5.0,3065.0,Deslacrado
4/4/2025,5.0,3064.0,Deslacrado
4/4/2025,5.0,3063.0,Deslacrado
4/4/2025,5.0,3106.0,Deslacrado
4/4/2025,6.0,4159.0,Deslacrado
4/4/2025,6.0,4160.0,Deslacrado
4/4/2025,6.0,4153.0,Deslacrado
4/4/2025,6.0,4236.0,Deslacrado
4/4/2025,6.0,4236.0,Deslacrado
4/4/2025,6.0,4239.0,Deslacrado
4/4/2025,6.0,4456.0,Deslacrado
4/4/2025,6.0,4457.0,USB porta da frente
4/4/2025,6.0,4408.0,Deslacrado
4/4/2025,6.0,4407.0,Deslacrado
4/4/2025,6.0,4400.0,Deslacrado
4/4/2025,6.0,4399.0,USB porta da frente
4/4/2025,6.0,4460.0,USB porta da frente
4/4/2025,6.0,4463.0,Deslacrado
4/4/2025,6.0,4471.0,Deslacrado
4/4/2025,6.0,4475.0,Deslacrado
4/4/2025,6.0,4476.0,Deslacrado
4/4/2025,6.0,4484.0,Deslacrado
4/4/2025,6.0,4480.0,Deslacrado
4/4/2025,6.0,4487.0,Deslacrado
4/4/2025,6.0,4500.0,Deslacrado
4/4/2025,6.0,4502.0,Deslacrado
4/4/2025,6.0,4439.0,Deslacrado
4/4/2025,6.0,4790.0,Deslacrado
4/4/2025,6.0,4662.0,Deslacrado
4/4/2025,6.0,4783.0,Deslacrado
4/8/2025,2.0,6583.0,Deslacrado
4/8/2025,2.0,6584.0,Deslacrado
4/8/2025,2.0,6601.0,Deslacrado
4/8/2025,2.0,6599.0,Deslacrado
4/8/2025,2.0,6622.0,Deslacrado
4/8/2025,2.0,6624.0,Deslacrado
4/8/2025,2.0,6625.0,Deslacrado
4/8/2025,2.0,6635.0,Deslacrado
4/8/2025,2.0,6636.0,Deslacrado
4/8/2025,2.0,6647.0,Deslacrado
4/8/2025,2.0,6666.0,Deslacrado
4/8/2025,2.0,6667.0,Deslacrado
4/8/2025,2.0,6668.0,Deslacrado
4/8/2025,2.0,6686.0,Deslacrado
4/8/2025,2.0,6811.0,Deslacrado
4/8/2025,2.0,6810.0,Deslacrado
4/8/2025,2.0,6808.0,Deslacrado
4/8/2025,2.0,6822.0,Deslacrado
4/8/2025,2.0,6887.0,Deslacrado
4/8/2025,2.0,6895.0,Deslacrado
4/8/2025,2.0,6901.0,Deslacrado
4/8/2025,2.0,6900.0,Deslacrado
4/8/2025,2.0,6918.0,Deslacrado
4/8/2025,2.0,6968.0,Deslacrado
4/8/2025,3.0,1581.0,Deslacrado
4/8/2025,3.0,1672.0,Deslacrado
4/8/2025,3.0,1659.0,Deslacrado
4/8/2025,3.0,1656.0,Deslacrado
4/8/2025,3.0,1443.0,Deslacrado
4/8/2025,3.0,1436.0,Deslacrado
4/8/2025,3.0,1438.0,Deslacrado
4/8/2025,3.0,1439.0,Deslacrado
4/8/2025,3.0,1280.0,Deslacrado
4/8/2025,3.0,1410.0,Deslacrado
4/8/2025,3.0,1405.0,Deslacrado
4/8/2025,3.0,1404.0,Deslacrado
4/8/2025,3.0,1407.0,Deslacrado
4/8/2025,3.0,1381.0,Deslacrado
4/8/2025,3.0,1375.0,Deslacrado
4/8/2025,3.0,1377.0,Deslacrado
4/8/2025,3.0,1378.0,Deslacrado
4/8/2025,3.0,1379.0,Deslacrado
4/8/2025,3.0,1380.0,Deslacrado
4/8/2025,3.0,1259.0,Deslacrado
4/8/2025,4.0,2155.0,Deslacrado
4/8/2025,4.0,2089.0,Deslacrado
4/8/2025,4.0,2077.0,Deslacrado
4/8/2025,4.0,2193.0,Deslacrado
4/8/2025,4.0,2232.0,Deslacrado
4/8/2025,4.0,2415.0,Deslacrado
4/8/2025,4.0,2086.0,Deslacrado
4/8/2025,4.0,2085.0,Deslacrado
4/8/2025,4.0,2474.0,Deslacrado
4/8/2025,4.0,2644.0,Deslacrado
4/8/2025,4.0,2490.0,Deslacrado
4/8/2025,4.0,2494.0,Deslacrado
4/8/2025,4.0,2339.0,Deslacrado
4/8/2025,4.0,2567.0,Deslacrado
4/8/2025,4.0,2572.0,Deslacrado
4/8/2025,4.0,2167.0,Deslacrado
4/8/2025,4.0,2234.0,Deslacrado
4/8/2025,4.0,2287.0,Deslacrado
4/8/2025,4.0,2234.0,Deslacrado
4/8/2025,4.0,2233.0,Deslacrado
4/8/2025,4.0,2156.0,Deslacrado
4/8/2025,4.0,2166.0,Deslacrado
4/8/2025,5.0,3309.0,Deslacrado
4/8/2025,5.0,3310.0,Deslacrado
4/8/2025,5.0,3306.0,Deslacrado
4/8/2025,5.0,3307.0,Deslacrado
4/8/2025,5.0,3322.0,Deslacrado
4/8/2025,5.0,3323.0,Deslacrado
4/8/2025,5.0,3325.0,Deslacrado
4/8/2025,5.0,3476.0,Deslacrado
4/8/2025,5.0,3474.0,Deslacrado
4/8/2025,5.0,3475.0,Deslacrado
4/8/2025,5.0,3469.0,Deslacrado
4/8/2025,5.0,3564.0,Deslacrado
4/8/2025,5.0,3291.0,Deslacrado
4/8/2025,5.0,3424.0,Deslacrado
4/8/2025,5.0,3305.0,Deslacrado
4/8/2025,5.0,3307.0,Deslacrado
4/8/2025,5.0,3318.0,Deslacrado
4/8/2025,5.0,3319.0,Deslacrado
4/8/2025,5.0,3326.0,Deslacrado
4/8/2025,5.0,3436.0,Deslacrado
4/8/2025,5.0,3430.0,Deslacrado
4/8/2025,5.0,3529.0,Deslacrado
4/8/2025,5.0,3364.0,Deslacrado
4/8/2025,5.0,3376.0,Deslacrado
4/8/2025,5.0,3377.0,Deslacrado
4/8/2025,5.0,3379.0,Deslacrado
4/8/2025,5.0,3376.0,Deslacrado
4/8/2025,5.0,3375.0,Deslacrado
4/8/2025,5.0,3489.0,Deslacrado
4/8/2025,5.0,3561.0,Deslacrado
4/8/2025,5.0,3560.0,Deslacrado
4/8/2025,5.0,3565.0,Deslacrado
4/8/2025,5.0,3580.0,Deslacrado
4/8/2025,5.0,3565.0,Deslacrado
4/8/2025,5.0,3073.0,Deslacrado
4/8/2025,5.0,3070.0,Deslacrado
4/8/2025,5.0,3080.0,Deslacrado
4/8/2025,5.0,3069.0,Deslacrado
4/8/2025,5.0,3068.0,Deslacrado
4/8/2025,5.0,3067.0,Deslacrado
4/8/2025,5.0,3058.0,Deslacrado
4/8/2025,5.0,3055.0,Deslacrado
4/8/2025,5.0,3053.0,Deslacrado
4/8/2025,5.0,3044.0,Deslacrado
4/8/2025,5.0,3121.0,Deslacrado
4/8/2025,5.0,3122.0,Deslacrado
4/8/2025,5.0,3028.0,Deslacrado
4/8/2025,5.0,3080.0,Dois mouse na pa
4/8/2025,5.0,3040.0,Dois mouse na pa
4/8/2025,5.0,3129.0,Deslacrado
4/8/2025,5.0,3062.0,Deslacrado
4/8/2025,6.0,4456.0,Deslacrado
4/8/2025,6.0,4480.0,Deslacrado
4/8/2025,6.0,4476.0,Deslacrado
4/8/2025,6.0,4478.0,Deslacrado
4/8/2025,6.0,4487.0,Deslacrado
4/8/2025,6.0,4489.0,Deslacrado
4/8/2025,6.0,4432.0,Deslacrado
4/8/2025,6.0,4135.0,Deslacrado
4/8/2025,6.0,4134.0,Deslacrado
4/8/2025,6.0,4133.0,Deslacrado
4/8/2025,6.0,4131.0,Deslacrado
4/8/2025,6.0,4125.0,Deslacrado
4/8/2025,6.0,4126.0,Deslacrado
4/8/2025,6.0,4058.0,Deslacrado
4/8/2025,6.0,4065.0,Deslacrado
4/8/2025,6.0,4067.0,Deslacrado
4/8/2025,6.0,4051.0,Deslacrado
4/11/2025,2.0,6940.0,Deslacrado
4/11/2025,2.0,6969.0,Deslacrado
4/11/2025,2.0,6938.0,Deslacrado
4/11/2025,2.0,6937.0,Deslacrado
4/11/2025,2.0,6947.0,Deslacrado
4/11/2025,2.0,6947.0,Deslacrado
4/11/2025,2.0,6978.0,Deslacrado e USB do mouse na frente
4/11/2025,2.0,6903.0,Deslacrado
4/11/2025,2.0,6901.0,Deslacrado
4/11/2025,2.0,6808.0,Deslacrado
4/11/2025,2.0,6888.0,Deslacrado e teclado na parte da frente
4/11/2025,2.0,6910.0,Deslacrado
4/11/2025,2.0,6920.0,Deslacrado
4/11/2025,2.0,6918.0,Deslacrado
4/11/2025,2.0,6840.0,Deslacrado
4/11/2025,3.0,1599.0,Deslacrado
4/11/2025,3.0,1597.0,Deslacrado
4/11/2025,3.0,1659.0,Deslacrado e mouse na frente
4/11/2025,3.0,1662.0,Deslacrado
4/11/2025,3.0,1237.0,Deslacrado
4/11/2025,3.0,1236.0,Deslacrado
4/11/2025,3.0,1234.0,Deslacrado
4/11/2025,3.0,1232.0,Deslacrado
4/11/2025,3.0,1350.0,Deslacrado
4/11/2025,3.0,1358.0,Deslacrado e 2 intelbras
4/11/2025,3.0,1360.0,Deslacrado
4/11/2025,3.0,1339.0,Deslacrado
4/11/2025,3.0,1325.0,Deslacrado
4/11/2025,3.0,1326.0,Deslacrado
4/11/2025,3.0,1468.0,Deslacrado
4/11/2025,3.0,1429.0,Deslacrado
4/11/2025,3.0,1436.0,Deslacrado
4/11/2025,3.0,1437.0,Deslacrado
4/11/2025,3.0,1438.0,Deslacrado
4/11/2025,3.0,1431.0,Deslacrado
4/11/2025,3.0,1424.0,Deslacrado
4/11/2025,3.0,1419.0,Deslacrado
4/11/2025,3.0,1402.0,Deslacrado
4/11/2025,3.0,1404.0,Deslacrado
4/11/2025,3.0,1282.0,Deslacrado
4/11/2025,3.0,1279.0,Deslacrado
4/11/2025,3.0,1278.0,Deslacrado
4/11/2025,3.0,1270.0,Deslacrado
4/11/2025,3.0,1271.0,Deslacrado
4/11/2025,3.0,287.0,Deslacrado
4/11/2025,3.0,296.0,Deslacrado 2 mouse
4/11/2025,3.0,294.0,Deslacrado
4/11/2025,3.0,293.0,Deslacrado
4/11/2025,3.0,277.0,Deslacrado
4/11/2025,4.0,2268.0,Deslacrado
4/11/2025,4.0,2276.0,Deslacrado
4/11/2025,4.0,2277.0,Deslacrado
4/11/2025,4.0,2320.0,Deslacrado e USB na frente
4/11/2025,4.0,2318.0,Deslacrado
4/11/2025,4.0,2265.0,Deslacrado
4/11/2025,4.0,2334.0,Deslacrado
4/11/2025,4.0,2233.0,Deslacrado
4/11/2025,4.0,2232.0,Deslacrado
4/11/2025,4.0,2471.0,Deslacrado
4/11/2025,4.0,2470.0,Deslacrado
4/11/2025,4.0,2468.0,Deslacrado
4/11/2025,4.0,2487.0,Deslacrado
4/11/2025,4.0,2486.0,Deslacrado
4/11/2025,4.0,2480.0,Deslacrado
4/11/2025,4.0,2479.0,Deslacrado
4/11/2025,4.0,2478.0,Deslacrado
4/11/2025,4.0,2554.0,Deslacrado
4/11/2025,4.0,2554.0,Deslacrado
4/11/2025,5.0,3076.0,Deslacrado
4/11/2025,5.0,3074.0,Deslacrado
4/11/2025,5.0,3062.0,Deslacrado
4/11/2025,5.0,3068.0,Deslacrado
4/11/2025,5.0,3060.0,USB na frente
4/11/2025,5.0,3058.0,USB na frente
4/11/2025,5.0,3064.0,USB na frente
4/11/2025,5.0,3046.0,USB na frente
4/11/2025,5.0,3044.0,Deslacrado
4/11/2025,5.0,3039.0,Deslacrado
4/11/2025,5.0,3038.0,Deslacrado
4/11/2025,5.0,3030.0,Deslacrado
4/11/2025,5.0,3028.0,Deslacrado e mouse na frente
4/11/2025,5.0,3397.0,Deslacrado
4/11/2025,5.0,3398.0,Deslacrado
